countryName,IU00,GDP00,GDP_PC00,GDP_PC_Growth00,Health_Exp00,HDI00,EDI00,CPI00,PSI00,Unemployment00
Myanmar,0.0,1025.71040776454,1288.98737,12.4345718189168,3.34035464,0.424,0.319,0.0,-1.674297,1.22300005
Namibia,1.64473954726899,5203.03658022432,6538.53991,1.72103481630452,212.5824259,0.543,0.51,5.4,-0.2542268,20.29999924
Nepal,0.204651683653029,1214.98404393774,1526.843323,4.28748610688569,8.62558027,0.446,0.33,0.0,-1.165416,1.820000052
Nicaragua,0.980216486692385,2718.03664049999,3415.695965,2.49442635790449,53.0108334,0.568,0.457,0.0,-0.0639832,7.467999935
Niger,0.0362612938065891,600.675278100794,754.8552116,-4.90397935748985,9.05553424,0.253,0.116,0.0,0.1247925,1.470000029
Nigeria,0.0640808079494101,2442.50098036974,3069.436452,2.41914198112183,14.62143604,0.0,0.0,1.2,-1.456143,3.953999996
Pakistan,0.0,2706.43252045242,3401.113326,1.53612399732043,16.01378463,0.449,0.259,0.0,-1.103032,0.740999997
Papua New Guinea,0.835249302427624,2081.4553619927,2615.718484,-4.68627883356717,19.48340245,0.436,0.284,0.0,-0.2103684,2.920000076
Paraguay,0.747630711548184,6353.23786208998,7983.972182,-4.27497756307527,88.95467577,0.64,0.524,0.0,-0.9710185,9.704000473
Peru,3.07643061137675,5115.12791859202,6428.067058,1.21313585431875,90.2237687,0.679,0.636,4.4,-0.9887312,5.701000214
Philippines,1.98225319605827,3361.32584935874,4224.103152,2.18110004792902,32.77552401,0.631,0.568,2.8,-1.38893,3.83100009
Rwanda,0.0628314595107164,637.989812792967,801.7475543,2.46385517655206,9.83706614,0.337,0.276,0.0,-1.692821,0.776000023
Samoa,0.566392532680849,3487.16981512005,4382.248454,6.40090949497565,62.98036499,0.638,0.627,0.0,1.28206,4.71600008
Sao Tome and Principe,4.6385168164075,0.0,0.0,0.0,63.50747195,0.48,0.402,0.0,1.150208,14.39999962
Senegal,0.403967485868965,1923.98213540071,2417.825396,0.786817359378446,21.43638327,0.39,0.213,3.5,-0.5907232,5.603000164
Sierra Leone,0.118254245682183,723.102052321105,908.7062056,3.81010274520631,23.41463522,0.298,0.27,0.0,-1.869124,3.615999937
Solomon Islands,0.481296806114395,1445.48622850287,1816.510272,-16.568170989033,50.3964396,0.476,0.336,0.0,-0.7363394,2.484999895
South Africa,5.34855973203537,7719.25595689166,9700.616625,2.74209071761899,221.7829863,0.629,0.652,5.0,-0.2254847,30.22900009
South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59500027
Sri Lanka,0.647410010940963,4410.98773494795,5543.189809,5.35471080023402,43.70681947,0.687,0.679,0.0,-1.904786,7.739999771
Sudan,0.0257850324762484,1845.52334077184,2319.22798,3.44213113927457,17.38329791,0.403,0.238,0.0,-2.243965,16.93499947
Suriname,2.50641105226881,7799.40000851297,9801.331866,0.893744070618624,168.8160959,0.0,0.0,0.0,0.2104136,12.88000011
Tajikistan,0.048599594582182,943.137181948641,1185.219441,6.63960422405987,5.97138335,0.538,0.624,0.0,-1.648767,14.61200047
Thailand,3.68904127944164,7312.81069754849,9189.845942,3.370393089554,62.25963354,0.649,0.517,3.2,0.4553121,2.390000105
Togo,0.8,983.119899108364,1235.464829,-3.6838551200636,9.78927764,0.426,0.395,0.0,-0.2943957,2.101999998
Tonga,2.4343980443669,3665.90252618602,4606.857862,2.85179297362106,58.20842309,0.666,0.669,0.0,0.0,3.796000004
Tunisia,2.75074029298135,6021.26439467363,7566.788537,3.6877999920446,111.7662124,0.653,0.526,5.2,0.324508,14.93999958
Turkey,3.761685035075,9583.78065029431,13862.03443,5.03338783436449,199.5049172,0.655,0.493,3.8,-0.8001983,6.494999886
Turkmenistan,0.13328218259348,4243.79853933923,5333.08688,4.30141865607818,76.62702705,0.0,0.0,0.0,0.0069769,11.78100014
Uganda,0.163714063074854,849.103966962268,1067.049999,0.0988637802913388,18.80055857,0.395,0.43,2.3,-1.247658,2.832999945
Ukraine,0.716183762031043,3817.51054719357,4797.380277,6.97136864787721,35.13172098,0.671,0.717,1.5,-0.4102269,11.70699978
Uzbekistan,0.484347307694947,2499.49616245495,3141.061025,2.40808172399159,29.66586789,0.596,0.601,2.4,-1.306805,12.11900043
Vanuatu,2.10833689115184,2247.43859006578,2824.305901,3.79927450287934,48.56809076,0.0,0.0,0.0,1.219244,6.578000069
Yemen,0.0825003865143108,3181.38352159701,3997.973646,3.20596151550967,25.15491132,0.432,0.258,0.0,-1.143511,11.44099998
Zambia,0.191071642503428,1691.967386616,2126.257641,1.15042295200891,24.45399675,0.428,0.468,3.4,0.0339033,12.93000031
Zimbabwe,0.401433535211582,2344.27114553205,2945.993212,-3.53859548955766,0.0,0.452,0.488,3.0,-1.322906,5.703000069
